image_id,filename,filepath,split,caption,label,all_captions_json,source_dataset,source_hf_split
flickr1k_59,1015712668.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1015712668.jpg,train,A man in a red long-sleeved shirt bikes over a body of water on a bridge.,,"[""A man in a red long-sleeved shirt bikes over a body of water on a bridge."", ""A man riding his bike across the bridge that is over the river."", ""A man in red on a bicycle rides past a glass structure."", ""Man in a red shirt riding his bicycle around water."", ""A man in a red shirt rides his bicycle.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_60,10160966.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/10160966.jpg,train,A barefooted man wearing olive green shorts grilling hotdogs on a small propane grill while holding a blue plastic cup.,,"[""A barefooted man wearing olive green shorts grilling hotdogs on a small propane grill while holding a blue plastic cup."", ""A guy in shorts and a white t-shirt sits on the ground in front of a grill with hotdogs on it."", ""A young man in sunglasses holds a blue cup next to a grill with sausages."", ""A young man, wearing a white shirt, prepares hotdogs on a small grill."", ""A man is holding his cup while he grills hotdogs.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_61,101654506.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/101654506.jpg,train,The white and brown dog is running over the surface of the snow.,,"[""The white and brown dog is running over the surface of the snow."", ""A white and brown dog is running through a snow covered field."", ""A brown and white dog is running through the snow."", ""A dog running through snow."", ""A dog is running in the snow""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_62,1016626169.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1016626169.jpg,train,Man on scooter attracts attention from some of those in large crowd.,,"[""Man on scooter attracts attention from some of those in large crowd."", ""A crowd is standing and waiting for the green light."", ""People stop and look at an older woman outside."", ""A crowd of people waiting to cross a street."", ""A crowd of people waiting for the light.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_63,101669240.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/101669240.jpg,train,A person wearing skis looking at framed pictures set up in the snow.,,"[""A person wearing skis looking at framed pictures set up in the snow."", ""A man in a hat is displaying pictures next to a skier in a blue hat."", ""A man skis past another man displaying paintings in the snow."", ""A skier looks at framed pictures in the snow next to trees."", ""Man on skis looking at artwork for sale in the snow""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_64,1016887272.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1016887272.jpg,train,Several climbers in a row are climbing the rock while the man in red watches and holds the line.,,"[""Several climbers in a row are climbing the rock while the man in red watches and holds the line."", ""Seven climbers are ascending a rock face whilst another man stands holding the rope."", ""A group of people are rock climbing on a rock climbing wall."", ""A group of people climbing a rock while one man belays"", ""A collage of one person climbing a cliff.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_65,1017675163.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1017675163.jpg,train,"A young gymnast, jumps high in the air, while performing on a balance beam.",,"[""A young gymnast, jumps high in the air, while performing on a balance beam."", ""A woman wearing an orange leotard doing gymnastics in front of an audience."", ""A gymnast performing on the balance beam in front of an audience."", ""The young gymnast's supple body soars above the balance beam."", ""A gymnast is performing on the balance beam.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_66,1018057225.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1018057225.jpg,train,A boy in a black t-shirt and blue jeans is pushing a toy three wheeler around a small pool.,,"[""A boy in a black t-shirt and blue jeans is pushing a toy three wheeler around a small pool."", ""A young boy is pushing a toy ATV around a rubber pool"", ""A boy pushing a red toy atv next to a pool"", ""A boy pushing a miniature car on a lawn."", ""A young boy pushing his toy quad.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_67,1018148011.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1018148011.jpg,val,A group of people stand in the back of a truck filled with cotton.,,"[""A group of people stand in the back of a truck filled with cotton."", ""Men are standing on and about a truck carrying a white substance."", ""A group of people are standing on a pile of wool in a truck."", ""A group of men are loading cotton onto a truck"", ""Workers load sheared wool onto a truck.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_68,101859883.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/101859883.jpg,train,A woman with a red jacket and headscarf looks out over a scenic view of a bay through a set of pay binoculars on a viewing deck.,,"[""A woman with a red jacket and headscarf looks out over a scenic view of a bay through a set of pay binoculars on a viewing deck."", ""A woman inside a building is wearing a headscarf and looking out of a window through a mounted telescope."", ""Woman in red windbreaker looking though a rooftop binoculars at the city below."", ""A woman in a headscarf uses a telescope to look out over the city and bay."", ""A Woman is looking through a telescope while wearing a red coat.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_69,10188041.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/10188041.jpg,train,A man in a black coat walks past a red spaceship with a parking ticket stuck to its window.,,"[""A man in a black coat walks past a red spaceship with a parking ticket stuck to its window."", ""A man is standing in front of a small red object that looks like a plane."", ""A man wearing a black jacket is walking towards the street."", ""A man in a black jacket is moving towards a street."", ""Man in black coat examining airplane nose.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_70,1019077836.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1019077836.jpg,train,Large brown dog running away from the sprinkler in the grass.,,"[""Large brown dog running away from the sprinkler in the grass."", ""A brown dog chases the water from a sprinkler on a lawn."", ""A brown dog running on a lawn near a garden hose"", ""A brown dog plays with the hose."", ""A dog is playing with a hose.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_71,101958970.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/101958970.jpg,train,A man and a little girl happily posing in front of their cart in a supermarket.,,"[""A man and a little girl happily posing in front of their cart in a supermarket."", ""A man sitting with his daughter in his daughter's pink car in a grocery store."", ""A man is sitting on a pink cart with a little girl in the grocery store."", ""A man with his daughter sitting on a stroller in a supermarket."", ""The little girl and the man are smiling.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_72,1019604187.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1019604187.jpg,train,A dog prepares to catch a thrown object in a field with nearby cars.,,"[""A dog prepares to catch a thrown object in a field with nearby cars."", ""A white dog is ready to catch a yellow ball flying through the air."", ""A white dog is about to catch a yellow ball in its mouth."", ""A white dog is about to catch a yellow dog toy."", ""A white dog running after a yellow ball""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_73,102030371.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/102030371.jpg,train,A man wearing a green shirt and a dark colored vest is sitting at a table with a glass of water in front of him.,,"[""A man wearing a green shirt and a dark colored vest is sitting at a table with a glass of water in front of him."", ""Guy in green shirt with hand covering part of his face in restaurant booth."", ""Man sitting at a table at a restaurant with a glass of water."", ""A man in a green sweater and black vest sitting in a booth."", ""A boy in a green sweater is sitting at a table.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_74,1020651753.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1020651753.jpg,train,A white dog is trying to catch a ball in midair over a grassy field.,,"[""A white dog is trying to catch a ball in midair over a grassy field."", ""The white dog is playing in a green field with a yellow toy."", ""A black and white dog jumping in the air to get a toy."", ""A black and white dog jumps up towards a yellow toy."", ""A dog leaps to catch a ball in a field.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_75,1021293940.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1021293940.jpg,train,Two men are hiking in a forest where snow is partially covering the ground.,,"[""Two men are hiking in a forest where snow is partially covering the ground."", ""Two men hiking in the snowy wilderness."", ""Two hikers resting by a patch of snow."", ""Two men look up while hiking."", ""Two men hiking in the snow.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_76,1021332107.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1021332107.jpg,train,"An elderly man with facial hair and glasses, standing in his living room holding a hutch cabinet with glass doors.",,"[""An elderly man with facial hair and glasses, standing in his living room holding a hutch cabinet with glass doors."", ""An older man in a gray shirt with a white long-sleeve shirt under it holding up a small wooden cabinet."", ""A middle-aged man with a white beard and glasses holds up a small, wooden handmade cabinet."", ""A man showing off his new wooden creation."", ""A man with beard carrying a cabinet.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_77,1021439420.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1021439420.jpg,train,"Two guys sitting on the floor, with the guy in the green jacket reading a piece of paper.",,"[""Two guys sitting on the floor, with the guy in the green jacket reading a piece of paper."", ""A elderly father and his grown son are preparing for a camping trip in the wild."", ""Two men sit on the floor with camping equipment."", ""Two men sitting on their living floor."", ""Two guys sorting through some items.""]",Vishva007/Flickr-Dataset-1k,train
