caption_index,video_id,sport,caption_id,caption
525,video7453,basketball,5,a basketballer touches the top of the board
526,video7453,basketball,6,a guy jumping to touch basketball goal
527,video7453,basketball,7,a man is jumping and touching a basket ball post in a basket ball court
528,video7453,basketball,8,a man is practicing sports
529,video7453,basketball,9,a man is trying to touch the top of a basketball backboard
530,video7453,basketball,10,a man jumps high
531,video7453,basketball,11,a man touches the backboard
532,video7453,basketball,12,a sports man is doing excise
533,video7453,basketball,13,someone making a jump shot
534,video7453,basketball,14,sports science basketball dunk
535,video7453,basketball,15,video of a basketball player touching the backboard
536,video7453,basketball,16,a basketball player test his vertacle jump
537,video7453,basketball,17,a sports man is doing excise
538,video7453,basketball,18,someone making a jump shot
539,video7453,basketball,19,a man is practicing sports
540,video760,basketball,0,a basketball player is about to slam dunk
541,video760,basketball,1,a basketball player jumping to dunk a ball
542,video760,basketball,2,a man is describing michael jordans last dunk
543,video760,basketball,3,a man is dunking a basketball
544,video760,basketball,4,a man is playing basketball
545,video760,basketball,5,a man is talking about michael jordan the basketball player
546,video760,basketball,6,a man is talking about michael jordan
547,video760,basketball,7,a man narrates a program about michael jordan
548,video760,basketball,8,a man talking about michael jackson s last basket
549,video760,basketball,9,a narrarator talks about michael jordan s last score
550,video760,basketball,10,a still image of michael jordan shooting his final basket while a voice lists off his stats and career achievements
551,video760,basketball,11,a still image shows a basketball player slam dunking the ball
552,video760,basketball,12,guy talking about backetball player micheal jordan
553,video760,basketball,13,man describing michael jordan basket
554,video760,basketball,14,people are playing sports
555,video760,basketball,15,sports clips are being shown about basketball
556,video760,basketball,16,the player is jumping to make a basket ball goal
557,video760,basketball,17,the sports images are going on
558,video760,basketball,18,the star is in the air with the balll
559,video760,basketball,19,a basketball player jumping to dunk a ball
560,video8091,basketball,0,a basketball game being played on a court
561,video8091,basketball,1,a basketball player gets blocked
562,video8091,basketball,2,a bunch of sports clips
563,video8091,basketball,3,a clip from a sports vines compilation playing basketball
564,video8091,basketball,4,a highlight reel of sports videos are playing
565,video8091,basketball,5,a man scores a goal in basketball
566,video8091,basketball,6,a special songs for the game
567,video8091,basketball,7,a vine shows different sporting highlights
568,video8091,basketball,8,an nba bulls player is going up for the dunk
569,video8091,basketball,9,basket ball is going on
570,video8091,basketball,10,basketball players like michael jordan free throw line dunk and make other plays
571,video8091,basketball,11,basketball vine sports clips
572,video8091,basketball,12,clips from a basketball are being shown
573,video8091,basketball,13,official sports video shows different sports activities
574,video8091,basketball,14,people are playing sports
575,video8091,basketball,15,sports are being played
576,video8091,basketball,16,sports highlight video of big plays
577,video8091,basketball,17,sports man playing on a field
578,video8091,basketball,18,young players are playing handball
579,video8091,basketball,19,an nba bulls player is going up for the dunk
580,video880,basketball,0,a basketball player runs on court
581,video880,basketball,1,a basketball team is celebrating a winning game
582,video880,basketball,2,a group is playing football
583,video880,basketball,3,a group of athletes celebrate together
584,video880,basketball,4,a slow motion clip of a basketball team s pregame celebration plays
585,video880,basketball,5,an athlete is going onto a basketball court
586,video880,basketball,6,basketball players are shown playing basketball
587,video880,basketball,7,basketball players congratulating each other
588,video880,basketball,8,basketball players get excited before a game before it cuts to a player scoring a point after dunking the ball
589,video880,basketball,9,footage of a basketball team preparing to play
590,video880,basketball,10,it is a montage of the clippers with music playing
591,video880,basketball,11,men are playing basketball in a nba game
592,video880,basketball,12,men in track suits on basketball court
593,video880,basketball,13,men playing basketball
594,video880,basketball,14,players are playing basket ball
595,video880,basketball,15,slow motion basketball while music plays
596,video880,basketball,16,some guys are playing basketball
597,video880,basketball,17,the los angeles clippers basketball team is shown
598,video880,basketball,18,two group of players playing basket ball
599,video880,basketball,19,players are playing basket ball
600,video8859,basketball,0,a basketball player dunks the ball and another falls
601,video8859,basketball,1,a basketball player dunks the ball
602,video8859,basketball,2,a clip of basketball dunk
603,video8859,basketball,3,a man dunks a basketball
604,video8859,basketball,4,a man is making a slam dunk in basketball
605,video8859,basketball,5,a man performs a dunk while the defending player falls to the ground
606,video8859,basketball,6,a man slam dunks on his opponent
607,video8859,basketball,7,a man taking a shot in a basketball game
608,video8859,basketball,8,a player is putting the basket ball into the basket
